video_id,title,upload_date,views,likes,duration,video_type,video_url
q4Voo9wcs-Y,97.40% - A legacy beyond marks! 👑 Congrats Bhavishya Chaudhary! 🌟 #MatrixHighSchool #Shorts,2026-04-05T01:30:00Z,2904,68,1:29,Video,https://www.youtube.com/watch?v=q4Voo9wcs-Y
Aqd0wsFWxwM,Dream Big and start strong at MHS World School—where bright futures begin. ✨#admissionsopen #Shorts,2026-04-04T12:30:00Z,6685,142,0:27,Short,https://www.youtube.com/watch?v=Aqd0wsFWxwM
qS_lHNJmVtg,Top School in Sikar | Topper Talk Sonu Chaudhary’s 97% proves It #matrixhighschool #rbseresult,2026-04-03T12:00:00Z,3425,69,1:14,Video,https://www.youtube.com/watch?v=qS_lHNJmVtg
85R1k1thl1I,"Feel the power of devotion 🙏When kids chant Hanuman Chalisa, it’s not just prayer. it’s pure energy",2026-04-02T12:30:00Z,4979,141,0:27,Short,https://www.youtube.com/watch?v=85R1k1thl1I
NNRNaOY-OGM,Best School in Sikar | RBSE 12th Result 2026 Topper | Toppers Talk #matrixhighschool #rbseresult,2026-04-02T05:29:39Z,8945,144,0:41,Short,https://www.youtube.com/watch?v=NNRNaOY-OGM
ZkZfFmwzPV4,Best School in Sikar | Small moments. Big dreams. Future starts here🌟#MatrixHighSchool #shorts,2026-04-01T14:02:34Z,6086,169,0:34,Short,https://www.youtube.com/watch?v=ZkZfFmwzPV4
4oEGKRtIvdw,Top School in Sikar | MHS Sikar RBSE 12 Toppers 2026 | 424 Above 90% #matrixhighschool #shorts,2026-04-01T10:13:32Z,7597,171,0:36,Short,https://www.youtube.com/watch?v=4oEGKRtIvdw
AnANwpqx9eU,Best School in Sikar | RBSE 12th Result 2026 Sikar | Felicitation Ceremony #rbseresult #matrixsikar,2026-04-01T00:30:00Z,13434,241,0:21,Short,https://www.youtube.com/watch?v=AnANwpqx9eU
oR1L6g2Bz70,Top School in Sikar | RBSE 12th Result 2026 Sikar | 98.40% Topper Students | 424 Students Above 90%,2026-03-31T15:49:21Z,2297,63,1:32,Video,https://www.youtube.com/watch?v=oR1L6g2Bz70
cWmqtK6k73M,"Top School in Sikar | Simple moves, pure joy 😊 #DanceFun #MatrixHighSchool #SchoolVibes #Shorts",2026-03-30T13:00:00Z,13618,178,0:16,Short,https://www.youtube.com/watch?v=cWmqtK6k73M
NtZnQmGwPdE,Best School in Sikar | Friends to family. Memories. #HostelVibes #topschoolinsikar #Shorts,2026-03-29T12:30:00Z,6364,180,1:00,Short,https://www.youtube.com/watch?v=NtZnQmGwPdE
qvYpSG-JdEk,Best School in Sikar | RBSE 10th Result 2026 🔥| Every 2nd Student 90%+ | Matrix Sikar #shorts,2026-03-28T10:52:08Z,17965,272,0:35,Short,https://www.youtube.com/watch?v=qvYpSG-JdEk
V01k6l46GtY,Ram Navami Special Assembly 2026 | Matrix High School Sikar 🪔🙏 #ramnavami #shorts,2026-03-26T11:55:30Z,3878,77,0:21,Short,https://www.youtube.com/watch?v=V01k6l46GtY
4MH99-JmR3o,Best School in Sikar | Top School in Sikar | RBSE 10th Result 2026 Sikar | Every 2nd Student 90%+,2026-03-26T03:49:21Z,1551,66,1:30,Video,https://www.youtube.com/watch?v=4MH99-JmR3o
htq_tgeDG10,"RBSE 10th Result Celebration 2026 | Matrix High School | 99% Topper, 113 Students Scored 90%+",2026-03-26T01:21:07Z,3618,112,1:14:56,Video,https://www.youtube.com/watch?v=htq_tgeDG10
4B7GgTyvDcM,113 Students Above 90% 🔥 RBSE 10th Result Celebration 🏆#matrixhighschool #shrots #resultcelebration,2026-03-25T16:14:53Z,19355,431,0:33,Short,https://www.youtube.com/watch?v=4B7GgTyvDcM
QkmkcEC37_c,RBSE 10th Result Celebration 2026 | 113 Students Above 90% | Best School in Sikar #shorts#motivation,2026-03-25T05:51:55Z,11266,249,0:39,Short,https://www.youtube.com/watch?v=QkmkcEC37_c
sDfoj37RbnA,RBSE 10th Result Celebration 2026 #rbse2026 #rbseresult #resultcelebration #success #shorts,2026-03-24T15:29:21Z,14585,362,0:24,Short,https://www.youtube.com/watch?v=sDfoj37RbnA
AX51ihrcRuM,Best School in Sikar for Students | Top School in Sikar #bestschoolinsikar #matrixhighschool #shorts,2026-03-24T13:30:00Z,6586,186,2:32,Video,https://www.youtube.com/watch?v=AX51ihrcRuM
59-kZSn_-8M,"Peace begins with a prayer, and every bright day starts with the Gayatri Mantra. ✨ #MHSWORLDSCHOOl",2026-03-20T12:38:30Z,2921,55,0:30,Short,https://www.youtube.com/watch?v=59-kZSn_-8M
kdTevi8ExBQ,Top School in Sikar | Best School in Sikar – Matrix High School Hostel Tour & Facilities,2026-03-20T12:30:00Z,5003,120,12:30,Video,https://www.youtube.com/watch?v=kdTevi8ExBQ
vqpxkY696Is,Top School in Sikar | Pre-Foundation important?✨ #MatrixHighSchool #bestschoolinsikar #shorts,2026-03-19T12:30:00Z,8110,219,0:33,Short,https://www.youtube.com/watch?v=vqpxkY696Is
U-4OLYn6cCA,"Champions aren’t born — they’re trained here, where passion meets discipline and winners are made. 🏆",2026-03-18T13:00:00Z,411,7,1:57,Video,https://www.youtube.com/watch?v=U-4OLYn6cCA
EfBJhUvZUJg,Best School in Sikar | Top School in Sikar | Right School Builds Confident #MatrixSchool #shorts,2026-03-17T11:51:26Z,4357,107,0:59,Short,https://www.youtube.com/watch?v=EfBJhUvZUJg
JFNEzmtaJ0w,Top School in Sikar | Best School in Sikar | They Build Futures #topschoolinsikar #matrixsikar,2026-03-16T11:30:00Z,8754,175,0:32,Short,https://www.youtube.com/watch?v=JFNEzmtaJ0w
d7rm5hKe1FA,"At MHS, we encourage children to discover new ideas, dare to explore, and deliver their best #shorts",2026-03-15T13:00:00Z,5826,122,0:16,Short,https://www.youtube.com/watch?v=d7rm5hKe1FA
1l3n0hXNrxM,Top School in Sikar Matrix High School | Best School in Sikar #schoollife #bestschoolinsikar,2026-03-12T13:00:00Z,4942,152,1:00,Short,https://www.youtube.com/watch?v=1l3n0hXNrxM
gbOaEMAWrC4,This School Changes Everything | Top School in Sikar #studentlife #schooladmissions #matrix,2026-03-10T13:00:00Z,8015,133,0:38,Short,https://www.youtube.com/watch?v=gbOaEMAWrC4
8u5imSExH8w,Matrix High School: Where Global Education Begins I Best School in Sikar #MatrixHighSchool #shorts,2026-03-10T05:57:20Z,4040,131,0:59,Short,https://www.youtube.com/watch?v=8u5imSExH8w
JyoZ14F_AtE,"Beyond the classroom, we shape confident futures at Matrix High School✨ #MatrixHighSchool",2026-03-08T13:30:00Z,4432,78,0:12,Short,https://www.youtube.com/watch?v=JyoZ14F_AtE
RmMdh7WMveg,"At MHS Sikar, we don’t just enroll students — we shape thinkers, leaders, and achievers for tomorrow",2026-03-05T13:00:00Z,6032,160,0:43,Short,https://www.youtube.com/watch?v=RmMdh7WMveg
YzORZ1XRwEQ,Holi Vibes 🫟 | #holi2026 #shorts #festive #matrixhighschool,2026-03-04T08:43:01Z,7843,128,0:35,Short,https://www.youtube.com/watch?v=YzORZ1XRwEQ
Ki2m97nqmu4,Faag Utsav fun at MHS 🌸 #FaagUtsav #Holi2026 #MatrixHighSchool #Shorts,2026-03-03T12:30:00Z,4672,101,0:30,Short,https://www.youtube.com/watch?v=Ki2m97nqmu4
dX6OlSonC8Q,Pure Holi festive joy 😍✨ #FaagUtsav #Holi2026 #MatrixHighSchool #Shorts,2026-03-02T13:50:44Z,7735,113,0:30,Short,https://www.youtube.com/watch?v=dX6OlSonC8Q
EJEeVYIw6gk,Holi Celebrations at MHS! ✨ #MatrixHighSchool #Holi2026 #HappyHoli #shorts,2026-03-01T13:36:24Z,5817,114,0:37,Short,https://www.youtube.com/watch?v=EJEeVYIw6gk
zetX2cOowkw,"Join Matrix High School, one of the best CBSE schools in Sikar #MatrixHighSchool #CBSESchool #Shorts",2026-02-26T13:30:00Z,5846,171,1:00,Short,https://www.youtube.com/watch?v=zetX2cOowkw
4lL-k2LubVM,Success begins with the right school. 🎓✨Give your child the foundation they deserve. #AdmissionsOpen,2026-02-25T13:30:00Z,6235,152,0:31,Short,https://www.youtube.com/watch?v=4lL-k2LubVM
Iapm_AuviIY,"Give your child a calm, safe, and future-ready school life #MatrixHighSchool   #Shorts",2026-02-23T13:30:00Z,3740,76,0:56,Short,https://www.youtube.com/watch?v=Iapm_AuviIY
kHSjZGbjHj0,Because the right school doesn’t just educate ~ it prepares your child for life! #shorts,2026-02-20T13:00:00Z,5601,99,0:23,Short,https://www.youtube.com/watch?v=kHSjZGbjHj0
uDrUfLih_IM,MHS prepares students not just for the next class… but for life. #MatrixHighSchool #Shorts,2026-02-18T13:00:00Z,4209,61,0:33,Short,https://www.youtube.com/watch?v=uDrUfLih_IM
-9sxT5gKlHY,Admissions are open! Apply now: #MatrixHighSchool #AdmissionsOpen #Shorts,2026-02-16T13:30:00Z,5187,108,0:17,Short,https://www.youtube.com/watch?v=-9sxT5gKlHY
0q4xz82_YMc,Class 12th Batch 2025-26 😎 #shorts #viral #fein #farewell,2026-02-15T14:00:00Z,12385,158,0:09,Short,https://www.youtube.com/watch?v=0q4xz82_YMc
f8qJ9HMGaNs,Even Shiv & Parvati chose wisely for their child’s future… why wait? Choose wisely. Choose Matrix.,2026-02-15T04:30:00Z,8360,204,0:17,Short,https://www.youtube.com/watch?v=f8qJ9HMGaNs
7ZuMdYKU0Qo,Mention your school friends in the comments 😍 #trending #shorts #viral #matrixhighschool,2026-02-14T15:00:00Z,9284,140,0:16,Short,https://www.youtube.com/watch?v=7ZuMdYKU0Qo
vo3gXwVuKWw,A special assembly on the occasion of Mahashivratri 🙏#mahashivratri #mahadev #shorts,2026-02-14T08:37:15Z,5717,78,0:15,Short,https://www.youtube.com/watch?v=vo3gXwVuKWw
KLFbLUk7B78,Game mode: ON ⚡#SportsDay #SchoolSports #SportsLife #SchoolLife #MatrixHighSchool #Shorts,2026-02-12T13:30:00Z,5823,112,0:23,Short,https://www.youtube.com/watch?v=KLFbLUk7B78
0b8aAIbkCNY,"School bonds, lifelong memories 🫰🏻#MatrixHighSchool #MHSJuniorSchool #SchoolLife #SchoolFriends",2026-02-11T13:30:00Z,4184,84,0:22,Short,https://www.youtube.com/watch?v=0b8aAIbkCNY
pZQnNM17LK8,Ending with memories...🫰🏻#schoolfriends #schoollife #shorts #unoreverse,2026-02-10T14:30:00Z,11686,127,0:08,Short,https://www.youtube.com/watch?v=pZQnNM17LK8
V5DF1Y1EeTM,Farewell 2025–26 ✨ #SchoolMemories #SchoolFriends #Farewell #LastDayOfSchool,2026-02-08T14:30:00Z,13221,229,0:24,Short,https://www.youtube.com/watch?v=V5DF1Y1EeTM
Q0KG16XIy3k,Signing off with so much Love 🫰🏻#school #scribbleday #farewell #schoollife #lastdayofschool,2026-02-08T08:48:10Z,18867,254,0:23,Short,https://www.youtube.com/watch?v=Q0KG16XIy3k
FpxrcsxaSK8,Farewell 2025–26 ✨...#SchoolMemories #SchoolFriends #Farewell #Shorts,2026-02-07T14:20:29Z,17374,370,0:47,Short,https://www.youtube.com/watch?v=FpxrcsxaSK8
nb6o_1DI7gc,Swasti Yagya- wishing success to all our board students!🙏 #Shorts #MatrixHighSchool #BoardExam,2026-02-07T08:03:41Z,8452,311,0:51,Short,https://www.youtube.com/watch?v=nb6o_1DI7gc
TvL9oFlLHsU,"Some chapters end, others begin! ☺️ #MatrixHighSchool #Shorts #SchoolMemories #Nostalgia",2026-02-06T12:30:00Z,8859,143,0:14,Short,https://www.youtube.com/watch?v=TvL9oFlLHsU
tr18UoEmx3U,Class XII: Batch 2025–26 🫡 #Shorts #SchoolLife #SchoolFriends #MatrixHighSchool,2026-02-06T04:41:40Z,8887,109,0:08,Short,https://www.youtube.com/watch?v=tr18UoEmx3U
McDBDAHXB2c,Farewell prep scenes… 💃🏻...#Farewell #FarewellParty #MatrixHighSchool #Reels,2026-02-05T14:00:14Z,17116,301,0:32,Short,https://www.youtube.com/watch?v=McDBDAHXB2c
Wu68Uil31ps,"Care, discipline, and guidance under one roof #MatrixHighSchool #AdmissionsOpen #Shorts",2026-02-05T12:30:00Z,6223,131,0:35,Short,https://www.youtube.com/watch?v=Wu68Uil31ps
2Yz2kvS0juY,"One day, this will be a memory! 🫶🏻#Shorts #SchoolMemories #SchoolFriends #MatrixHighSchool",2026-02-04T14:00:00Z,8070,187,0:27,Short,https://www.youtube.com/watch?v=2Yz2kvS0juY
pYxRUXcxRTg,Please be on time 👀🫶🏻#farewell #schoolfarewell #trending #baatpakkitrend,2026-02-03T13:30:00Z,10685,189,0:19,Short,https://www.youtube.com/watch?v=pYxRUXcxRTg
-hjLvq46nxM,Growing Minds. Shaping Futures. #MatrixHighSchool #Shorts,2026-02-02T12:30:00Z,3512,67,0:35,Short,https://www.youtube.com/watch?v=-hjLvq46nxM
C__XZQQRwVU,Different chapters of school life 🤍#SchoolLife #SchoolMemories  #SchoolJourney #Shorts,2026-02-01T12:30:00Z,10881,227,0:13,Short,https://www.youtube.com/watch?v=C__XZQQRwVU
Yw87pm4v3D0,"Focus, power, and confidence in every move! 🔥#Taekwondo #MartialArts  #Shorts #MatrixHighSchool",2026-01-31T14:15:00Z,7383,89,0:21,Short,https://www.youtube.com/watch?v=Yw87pm4v3D0
Vd5w-Bf8ohs,"Celebrating Excellence in Academics, Olympiads & Creativity #MatrixHighSchool #Shorts",2026-01-29T12:00:00Z,5389,164,0:27,Short,https://www.youtube.com/watch?v=Vd5w-Bf8ohs
yEjeB8hKzxg,"Speed, strength, & smart moves — MHS girls in Kho-Kho mode! #KhoKho #Shorts #MatrixHighSchool",2026-01-28T13:45:00Z,5609,98,0:31,Short,https://www.youtube.com/watch?v=yEjeB8hKzxg
uHD_17YXAz4,This is how we invited our seniors…Something special is coming. 💙#SchoolFarewell #SchoolLife #shorts,2026-01-28T12:46:57Z,10854,262,0:45,Short,https://www.youtube.com/watch?v=uHD_17YXAz4
WcFfy80m-MI,Come grow with us at Matrix High school #MatrixHighSchool #QualityEducation #SchoolLife #Reels,2026-01-27T10:51:21Z,5456,104,0:36,Short,https://www.youtube.com/watch?v=WcFfy80m-MI
KX8BhzdlDyw,A young voice echoing the pride of our nation. 🇮🇳 #republicday #sikar #india #matrixhighschool,2026-01-26T11:49:27Z,4880,172,0:54,Short,https://www.youtube.com/watch?v=KX8BhzdlDyw
G5c_jXL-zwI,Jai Ho! 🇮🇳 Happy Republic Day #republicday #sikar #india #shorts,2026-01-26T09:48:20Z,8809,179,0:30,Short,https://www.youtube.com/watch?v=G5c_jXL-zwI
qB6jZ3yy7D8,Jai Hind! 🇮🇳 Happy Republic Day #republicday #shorts #happyrepublicday,2026-01-26T08:27:20Z,4657,115,0:47,Short,https://www.youtube.com/watch?v=qB6jZ3yy7D8
ZIXuoo75r6c,26 January: The Day India Found Its True Identity I Happy Republic Day I Jai Hind 🇮🇳,2026-01-25T05:41:17Z,1085,28,1:19,Video,https://www.youtube.com/watch?v=ZIXuoo75r6c
MWs_GNhg5hk,"Memories and Friends, Forever! 🤍...#MatrixHighSchool #SchoolFriends #SchoolMemories #Reels",2026-01-24T10:13:43Z,9415,151,0:21,Short,https://www.youtube.com/watch?v=MWs_GNhg5hk
LgYTFbgmXiQ,Vasant Panchami Celebrations at MHS 🌼#VasantPanchami #HappyVasantPanchami #shorts,2026-01-23T11:57:15Z,6886,168,0:14,Short,https://www.youtube.com/watch?v=LgYTFbgmXiQ
SXZyJzV7i8Y,Vasant aaya re 🥳#VasantPanchami #MatrixHighSchool #Shorts,2026-01-22T12:42:42Z,7669,198,0:45,Short,https://www.youtube.com/watch?v=SXZyJzV7i8Y
oATjw9dU6Rs,Your child deserves more than just a school — an environment like no other at Matrix High School.,2026-01-21T12:30:00Z,5576,173,0:56,Short,https://www.youtube.com/watch?v=oATjw9dU6Rs
spRZJXLLz_Q,"A day filled with cheers, effort, and unforgettable moments! 🏏🏅#MatrixHighSchool #Cricket #Shorts",2026-01-20T12:30:00Z,5295,97,0:26,Short,https://www.youtube.com/watch?v=spRZJXLLz_Q
Z0ETmwOgpl4,Kesariya Balam 🌸#Shorts #RajasthaniSong #RajasthaniCulture #KesariyaBalam,2026-01-19T12:30:00Z,4696,119,1:00,Short,https://www.youtube.com/watch?v=Z0ETmwOgpl4
8ntVrwLtwFQ,Matrix High School doesn’t just aim for excellence—it delivers it every single time! #Shorts,2026-01-18T13:00:00Z,4501,133,0:53,Short,https://www.youtube.com/watch?v=8ntVrwLtwFQ
q4DkXlj8iZ8,Learning. Growing. Celebrating.  #MatrixHighSchool #HolisticGrowth #StudentLife #shorts,2026-01-16T13:00:22Z,7074,87,0:24,Short,https://www.youtube.com/watch?v=q4DkXlj8iZ8
Qp6BXIrYjFg,"🪁✨ Festival fun, cheerful moments, and Sankranti vibes all around! #makarsankranti #shorts",2026-01-14T07:35:30Z,12155,313,0:43,Short,https://www.youtube.com/watch?v=Qp6BXIrYjFg
PEbt-gC84Wo,"Warm hearts, bright flames, and festive smiles — Lohri celebrations at Matrix High School 🔥🌾 #lohri",2026-01-14T06:35:42Z,7295,168,0:36,Short,https://www.youtube.com/watch?v=PEbt-gC84Wo
6ABmOy4LcBA,LIVE: Mental Health Awareness Session I By Dr. Bhavuk Garg I MHS Sikar,2026-01-13T22:54:49Z,534,23,1:14:46,Video,https://www.youtube.com/watch?v=6ABmOy4LcBA
0GeDv6xqXjI,Animal Mix Session—an international art experience! #Shorts #MatrixHighSchool,2026-01-13T13:19:43Z,6184,141,0:28,Short,https://www.youtube.com/watch?v=0GeDv6xqXjI
HNElmdd_GO8,STSE 2025–26 Result Felicitation Ceremony 🏆#STSE2025 #STSEResult #STSETopper #Shorts,2026-01-09T13:00:41Z,7934,190,0:46,Short,https://www.youtube.com/watch?v=HNElmdd_GO8
9QlJEAaHq50,STSE Result 2025–26 Felicitation Ceremony |🔴 LIVE | Matrix High School,2026-01-08T12:03:48Z,5506,118,1:27:58,Video,https://www.youtube.com/watch?v=9QlJEAaHq50
nYOkN7VrWDs,Graceful Dance Performance | Symphony 2025 | Matrix High School #Shorts #AnnualFunction,2026-01-04T12:31:12Z,4342,85,1:00,Short,https://www.youtube.com/watch?v=nYOkN7VrWDs
w0qQxCRVj3s,Memories... 😍#MatrixHighSchool #Reels #YearRecap #TrendingReels,2025-12-29T12:31:31Z,7483,124,0:38,Short,https://www.youtube.com/watch?v=w0qQxCRVj3s
NEZYgaxeaoM,The Hostel Night Fun... 🤩 #HostelNights #Shorts #MatrixHighSchool,2025-12-28T13:00:45Z,8724,246,0:51,Short,https://www.youtube.com/watch?v=NEZYgaxeaoM
pxGclo-YBbk,"An evening wrapped in joy, laughter, and togetherness! #MatrixHighSchool #Shorts",2025-12-27T13:01:43Z,10038,211,0:29,Short,https://www.youtube.com/watch?v=pxGclo-YBbk
8_IFxtQVIMQ,"At Matrix, we discover the potential in every child! 🙌🏻 #MatrixHighSchool #EveryChildMatters #Reels",2025-12-21T13:16:19Z,4728,57,0:30,Short,https://www.youtube.com/watch?v=8_IFxtQVIMQ
6l0zwUpLwAA,"Those small moments, big memories, & friendships that made school days special💛 #shorts #schooldays",2025-12-20T12:30:13Z,9669,146,0:38,Short,https://www.youtube.com/watch?v=6l0zwUpLwAA
jyjWhrGrqec,"Power, discipline, and pure grit on display...💪🥋 #MatrixHighSchool #Shorts #MartialArts",2025-12-17T13:00:00Z,7499,112,0:28,Short,https://www.youtube.com/watch?v=jyjWhrGrqec
OR0PDFXEtC0,The Opening Ceremony of Annual Sports Meet 2025! 🥳🏏#Sports #Shorts #MatrixHighSchool,2025-12-16T12:45:02Z,13696,184,0:14,Short,https://www.youtube.com/watch?v=OR0PDFXEtC0
1zxAfDea2IY,All Set for Annual Sports Meet 2025! #sports #shorts #MatrixHighSchool,2025-12-15T04:19:19Z,10678,121,0:09,Short,https://www.youtube.com/watch?v=1zxAfDea2IY
kMb4rechuNw,Raj Kapoor 101st Birth Anniversary | Tribute to the Showman of Indian Cinema,2025-12-14T05:51:43Z,673,8,3:27,Video,https://www.youtube.com/watch?v=kMb4rechuNw
kJHcW_S9Zqg,📚 Strong basics today...👨🏻‍💻 Confident achievers tomorrow! #Shorts,2025-12-13T12:45:08Z,7426,139,0:14,Short,https://www.youtube.com/watch?v=kJHcW_S9Zqg
9FbBAGyH6g8,Matrix High School — where sports spirit turns students into champions. 💚⚡ #MatrixHighSchool #Shorts,2025-12-10T14:20:44Z,8300,173,0:23,Short,https://www.youtube.com/watch?v=9FbBAGyH6g8
1MXQeUNbeIA,Hostel Night Vibes... 😍#Shorts #MatrixHighSchool #HostelNight,2025-12-09T12:30:05Z,12623,581,0:49,Short,https://www.youtube.com/watch?v=1MXQeUNbeIA
bhzTREQId1Q,Harsh Trekking… School memories in the making! ⛰️#HarshTrekking #Sikar #HarshMountain #Shorts,2025-12-08T12:30:55Z,7922,162,0:18,Short,https://www.youtube.com/watch?v=bhzTREQId1Q
jgm2eW3L7Vc,MHS Hostel Students Sports Meet 2025! #MatrixHighSchool #Shorts #Sports,2025-12-06T12:31:09Z,8948,164,0:18,Short,https://www.youtube.com/watch?v=jgm2eW3L7Vc
o4g_jVQva6Y,Bounce. Shoot. Repeat. Basketball vibes all the way. 🏀#Basketball #Shorts #Reelsinstagram,2025-12-04T12:31:12Z,8688,130,0:14,Short,https://www.youtube.com/watch?v=o4g_jVQva6Y
311DH0oyZRE,Morning vibes at MHS! #Short #MorningAssembly #MatrixHighSchool,2025-12-03T12:30:11Z,8305,216,0:35,Short,https://www.youtube.com/watch?v=311DH0oyZRE
TzSZbEVa-_w,Study mode never ends... 😅#Shorts #YiWangYiWang #TrendingAudio #MatrixHighSchool,2025-12-02T12:30:51Z,10549,161,0:18,Short,https://www.youtube.com/watch?v=TzSZbEVa-_w
mXoPmIwJNi8,Read. Learn. Grow. #MatrixHighSchool #Shorts,2025-12-01T12:27:21Z,6840,136,0:47,Short,https://www.youtube.com/watch?v=mXoPmIwJNi8
_0i7LAXBBzY,Matrix High School — where strong academics shape confident futures! 🤝 #MatrixHighSchool #Shorts,2025-11-30T12:30:56Z,8938,200,0:24,Short,https://www.youtube.com/watch?v=_0i7LAXBBzY
Vn0X68M4RYU,That dispersal time… 😍 when the whole day ends on a happy note! 🚌 #Shorts #SchoolDays,2025-11-29T13:56:08Z,10770,137,0:21,Short,https://www.youtube.com/watch?v=Vn0X68M4RYU
NOac89VabfE,Jhol × Maand... Lunch Break Jamming!!! #trendingshorts #shorts #jhol #maand #matrixhighschool,2025-11-27T12:30:28Z,7918,222,1:19,Video,https://www.youtube.com/watch?v=NOac89VabfE
ZEQc5iuq9Sg,"A smart project with a simple idea: save water, reuse water. 💧#ScienceProject #Shorts",2025-11-25T12:30:51Z,3676,44,0:51,Short,https://www.youtube.com/watch?v=ZEQc5iuq9Sg
hGZ3Nx6IaaQ,"🏆 446 medals, 50 trophies, 24 national and 153 state selections… what a year it’s been. 🥳 #Shorts",2025-11-24T12:31:08Z,6477,116,0:24,Short,https://www.youtube.com/watch?v=hGZ3Nx6IaaQ
Jc5vv4wltWI,"Sports at Matrix High School — where energy rises, skills grow, and champions take shape! 🏏 #Shorts",2025-11-23T12:30:34Z,4430,97,0:29,Short,https://www.youtube.com/watch?v=Jc5vv4wltWI
jOMzN1H4BrM,School trips like these… 🚌😍#Shorts #SchoolTrip #MatrixHighSchool,2025-11-22T12:15:10Z,6974,179,0:48,Short,https://www.youtube.com/watch?v=jOMzN1H4BrM
E8rBwZ9F5Ak,Celebrating the brilliant minds who shined at our Science Exhibition and Matrix Hackathon! 🏆#Shorts,2025-11-21T13:00:25Z,3716,49,0:33,Short,https://www.youtube.com/watch?v=E8rBwZ9F5Ak
t8wgaC72DjM,"🏆 446 Medals, 50 Trophies, 24 National and 153 State Selections... Sports Achievements of 2025 🥳",2025-11-20T12:31:28Z,4222,94,0:56,Short,https://www.youtube.com/watch?v=t8wgaC72DjM
5NRisBKyE4A,Happy International Men’s Day! #shorts #shortvideo #mensday #internationalmensday,2025-11-18T14:26:21Z,9243,236,0:50,Short,https://www.youtube.com/watch?v=5NRisBKyE4A
UW7b2RYEnmI,STSE 2025 Paper Analysis | MAT Paper Solution Class 10 | State Talent Search Examination | MHS Sikar,2025-11-16T15:02:04Z,1819,14,1:06:03,Video,https://www.youtube.com/watch?v=UW7b2RYEnmI
3craC3JC00I,STSE 2025 Paper Analysis | LCT Paper Solution Class 10 | State Talent Search Examination | MHS Sikar,2025-11-16T14:55:20Z,792,5,55:33,Video,https://www.youtube.com/watch?v=3craC3JC00I
s5blxQfUNKI,STSE 2025 Paper Analysis | SAT Paper Solution Class 10 | State Talent Search Examination | MHS Sikar,2025-11-16T14:52:46Z,2173,23,1:04:43,Video,https://www.youtube.com/watch?v=s5blxQfUNKI
DoFTSwvinh4,"Children’s Day Carnival vibes all around — fun, food and pure excitement in the air! 🎉 #shorts",2025-11-15T12:22:05Z,10870,198,0:34,Short,https://www.youtube.com/watch?v=DoFTSwvinh4
IN2TLwz0nQM,"Here’s to the magic of childhood — carefree, colorful, and full of dreams. ✨ #ChildrensDay #Shorts",2025-11-13T12:49:40Z,5124,70,0:58,Short,https://www.youtube.com/watch?v=IN2TLwz0nQM
G2dBsxpyEeY,"Children’s Day Carnival — the Matrix way 🎡💖Fun, vibes & memories loading... Stay tuned! 🥳 #shorts",2025-11-12T14:07:48Z,8420,156,0:33,Short,https://www.youtube.com/watch?v=G2dBsxpyEeY
5OT2zg1_C3k,Happy National Education Day! 📚 #NationalEducationalDay #Education #MatrixHighSchool,2025-11-11T13:02:56Z,18746,261,1:00,Short,https://www.youtube.com/watch?v=5OT2zg1_C3k
kil0nM8vHE0,"A Peaceful & Nature-Inspired Campus | Matrix High School, Sikar",2025-11-08T12:30:59Z,1760,36,0:41,Short,https://www.youtube.com/watch?v=kil0nM8vHE0
OCaIrhCK6yQ,"That’s the Matrix feeling… pure comfort, pure apnapan. 🤍🏫 #Short #",2025-11-07T13:00:47Z,8871,225,0:47,Short,https://www.youtube.com/watch?v=OCaIrhCK6yQ
OB6WYSCpWyk,Blessings. Learning. Peace. 🙏✨#GuruNanakJayanti #Shorts #MatrixHighSchool,2025-11-05T12:50:04Z,9253,206,0:45,Short,https://www.youtube.com/watch?v=OB6WYSCpWyk
l8CXUUg3FWo,Happy Guru Nanak Jayanti🙏🏻#GuruNanakJayanti #Shorts,2025-11-05T04:08:11Z,467,20,1:16,Video,https://www.youtube.com/watch?v=l8CXUUg3FWo
9rzdLAEyBEw,"School trips are always fun, right? 😍#Shorts #SchoolTrip #MatrixHighSchool",2025-11-04T13:44:09Z,15256,248,0:46,Short,https://www.youtube.com/watch?v=9rzdLAEyBEw
SNile2FvOqo,A breathtaking performance from the Annual Function – Symphony 2025💙#Shorts #AnnualFunction,2025-11-03T12:30:43Z,6080,73,0:51,Short,https://www.youtube.com/watch?v=SNile2FvOqo
RITKx9fMLO4,"From Every Corner of India, We Stand Together at MHS! Happy National Unity Day! 🙌🏻 #Shorts",2025-10-31T10:05:42Z,8190,195,0:39,Short,https://www.youtube.com/watch?v=RITKx9fMLO4
L8rMAiqdbcs,Innovation in action! 💻#Hackathon #TechInnovation #MatrixHighSchool #Shorts,2025-10-30T12:30:35Z,4359,57,0:28,Short,https://www.youtube.com/watch?v=L8rMAiqdbcs
PpUM12-6LKY,Relive the magic of Symphony 2025 – The Fusion Eve! ✨#Symphony2025  #AnnualFunction #Shorts,2025-10-29T12:45:08Z,5395,83,0:40,Short,https://www.youtube.com/watch?v=PpUM12-6LKY
CT3P-MyhDzE,"Ratan Tata — not just a name, but an idea that inspires! ✨#symphony2025 #annualfunction #shortvideo",2025-10-28T12:30:25Z,6332,101,1:14,Video,https://www.youtube.com/watch?v=CT3P-MyhDzE
